cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,valid_pixel_count
UC_17193_2524,11.265685177333545,77.22591918762107,42.121291910000025,47.98148720000006,0.435317188501358,-0.0225884485989809,27.141176470588235
UC_17194_2524,11.265685177309267,77.23041076398565,43.35348812000001,48.569386640000005,0.4469926059246063,-0.0378443822264671,30.082352941176467
UC_17195_2524,11.265685177268782,77.23490234035161,45.04369901000001,50.98592678,0.3921655118465423,0.0176321994513273,29.411764705882355
UC_17196_2524,11.26568517729572,77.23939391679508,43.886699239999984,51.17049986000001,0.4387688636779785,-0.0243594404309988,29.05098039215686
UC_17197_2524,11.265685177310932,77.24388549326765,43.86277310000003,51.19784402000005,0.4363699853420257,-0.0105094127357006,28.01960784313725
UC_17198_2524,11.265685177314428,77.24837706965074,45.98536352000002,53.90662487,0.3350609242916107,0.0635909214615821,29.721568627450974
UC_17199_2524,11.265685177350251,77.25286864604425,46.89455684000001,53.49817148,0.2915117144584656,0.109654851257801,31.11372549019608
UC_17200_2524,11.265685177337016,77.25736022247808,46.31862047000001,53.56311386000005,0.2977012991905212,0.104581631720066,30.752941176470586
UC_17201_2524,11.265685177316549,77.26185179894632,45.011227820000045,51.62167850000003,0.3898093104362488,0.026355417445302,32.043137254901964
UC_17202_2524,11.265685177288828,77.26634337528782,42.69381026000002,49.13506895,0.4510952234268188,-0.0243461485952138,29.721568627450974
UC_17203_2524,11.2656851772561,77.27083495177001,43.464573770000015,50.43220754000004,0.4068984985351562,0.0161794032901525,30.031372549019608
UC_17204_2524,11.265685177260176,77.27532652816897,43.36032416000003,50.00837306000005,0.4059460461139679,0.0089382426813244,28.38039215686274
UC_17205_2524,11.265685177261473,77.2798181045624,41.10443096000006,48.73686961999999,0.478075623512268,-0.0407608449459075,28.12156862745098
UC_17206_2524,11.265685177301808,77.28430968105172,45.79395440000002,54.26380796000001,0.3257694542407989,0.0733215883374214,27.811764705882357
UC_17207_2524,11.265685177299796,77.28880125737993,45.26928833000002,53.43664712000003,0.3205307722091675,0.0972558781504631,29.20392156862745
UC_17208_2524,11.265685177257671,77.29329283389892,45.53076686000003,52.92394411999999,0.3568979799747467,0.0665818527340889,29.152941176470584
UC_17209_2524,11.265685177259044,77.29778441026212,44.85912593000003,52.84874768000003,0.3471901714801788,0.0794709399342536,29.51372549019608
UC_17210_2524,11.265685177262103,77.3022759866387,45.62647142000003,55.31997614,0.3631855845451355,0.0906051844358444,26.780392156862742
UC_17216_2524,11.265685177290928,77.32922544519676,46.65016841000002,53.874153680000006,0.3278470635414123,0.0893033370375633,24.149019607843137
UC_17217_2524,11.265685177266798,77.33371702163376,46.13233838000002,52.58897816000001,0.3536316454410553,0.0571126900613307,24.81960784313725
UC_17218_2524,11.26568517729508,77.3382085981172,47.25857597000004,53.28283622000004,0.368822693824768,0.0634002611041069,26.109803921568627
UC_17219_2524,11.265685177336191,77.34270017439492,46.05543293,51.368745020000006,0.3978866934776306,0.016942860558629,28.7921568627451
UC_17220_2524,11.265685177313191,77.34719175093032,44.55834017000001,50.10065960000003,0.4484625458717346,-0.0235766284167766,28.07058823529412
UC_17221_2524,11.26568517726343,77.3516833273229,43.65598289000002,50.62019864000001,0.4369110763072967,-0.0084405085071921,27.760784313725487
UC_17222_2524,11.265685177270528,77.35617490377078,44.27806253,51.515719880000006,0.3973068296909332,0.0187370497733354,25.8
UC_17223_2524,11.265685177299348,77.36066648009067,44.04051014000004,50.93123846000003,0.3889165818691253,-0.0032601805869489,29.152941176470584
UC_17224_2524,11.265685177303627,77.36515805660406,46.84670456000004,53.73059684,0.3147798180580139,0.0703969597816467,29.101960784313725
UC_17225_2524,11.265685177327413,77.36964963304243,45.60938132000001,52.83165758000001,0.3795417845249176,0.0261045042425394,26.47058823529412
UC_17089_2525,11.27009017558093,76.75879523972282,31.183627909999984,34.29573512000002,0.7270773649215698,-0.2483213245868683,22.211764705882352
UC_17090_2525,11.270090175600831,76.76328681619407,31.61258942000001,35.31088706000003,0.7684137225151062,-0.2853152453899383,21.890196078431373
UC_17091_2525,11.27009017562712,76.76777839265792,31.974899540000024,34.66488128000003,0.7524127960205078,-0.2623425722122192,22.54901960784313
