cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,baseline_heat_risk_score,heat_risk_class,recommendation_1,recommendation_1_score,recommendation_1_priority,recommendation_1_reason,recommendation_2,recommendation_2_score,recommendation_2_priority,recommendation_2_reason,recommendation_3,recommendation_3_score,recommendation_3_priority,recommendation_3_reason
UC_17149_2512,11.212819943574717,77.02828982503156,42.63741293000001,49.54352233999998,0.386687159538269,0.0230225641280412,69.5794252761567,High,Cool / Reflective Roofs,11.6,Low,High heat exposure combines with high built-up intensity (NDBI 0.023).,Shaded Public / Pedestrian Areas,9.05,Low,Heat exposure is elevated (median LST 42.64 °C; baseline score 69.6).,Tree / Vegetation Cover,8.04,Low,High heat exposure (median LST 42.64 °C) combines with low vegetation (NDVI 0.387).
UC_17150_2512,11.212819943564028,77.03278140147263,42.70748234000001,48.747123680000016,0.400162011384964,0.0048643071204423,68.5866886549496,High,Cool / Reflective Roofs,5.39,Low,High heat exposure combines with high built-up intensity (NDBI 0.005).,Shaded Public / Pedestrian Areas,4.59,Low,Heat exposure is elevated (median LST 42.71 °C; baseline score 68.6).,Tree / Vegetation Cover,4.11,Low,High heat exposure (median LST 42.71 °C) combines with low vegetation (NDVI 0.400).
UC_17151_2512,11.21281994356129,77.0372729778469,44.07469034000002,49.14703201999998,0.3875134587287903,0.0300369299948215,72.45435043557579,High,Shaded Public / Pedestrian Areas,21.95,Low,Heat exposure is elevated (median LST 44.07 °C; baseline score 72.5).,Cool / Reflective Roofs,20.7,Low,High heat exposure combines with high built-up intensity (NDBI 0.030).,Tree / Vegetation Cover,15.7,Low,High heat exposure (median LST 44.07 °C) combines with low vegetation (NDVI 0.388).
UC_17152_2512,11.21281994356651,77.04176455437336,43.13131682,47.66019332000002,0.4424478411674499,-0.0325294137001037,66.72091560964135,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.442; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.033; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Heat exposure is elevated (median LST 43.13 °C; baseline score 66.7).
UC_17153_2512,11.212819943577406,77.04625613061152,45.412845170000026,51.08846738,0.3415179848670959,0.0363523811101913,76.15898810866302,High,Shaded Public / Pedestrian Areas,38.57,Medium,Heat exposure is elevated (median LST 45.41 °C; baseline score 76.2).,Cool / Reflective Roofs,31.91,Low,High heat exposure combines with high built-up intensity (NDBI 0.036).,Tree / Vegetation Cover,29.93,Low,High heat exposure (median LST 45.41 °C) combines with low vegetation (NDVI 0.342).
UC_17154_2512,11.21281994359853,77.05074770716146,44.35325897000001,49.905832460000056,0.3403075337409973,0.0168122090399265,73.40450972382351,High,Shaded Public / Pedestrian Areas,26.21,Low,Heat exposure is elevated (median LST 44.35 °C; baseline score 73.4).,Tree / Vegetation Cover,22.63,Low,High heat exposure (median LST 44.35 °C) combines with low vegetation (NDVI 0.340).,Green Corridors / Connected Vegetation,21.74,Low,Connect vegetation where heat exposure (LST 44.35 °C) and vegetation level (NDVI 0.340) indicate cooling need.
UC_17155_2512,11.21281994359035,77.0552392835639,45.13085852000003,51.156827780000015,0.373073011636734,0.0413488931953907,75.17870658594529,High,Shaded Public / Pedestrian Areas,34.17,Medium,Heat exposure is elevated (median LST 45.13 °C; baseline score 75.2).,Cool / Reflective Roofs,30.24,Low,High heat exposure combines with high built-up intensity (NDBI 0.041).,Tree / Vegetation Cover,24.37,Low,High heat exposure (median LST 45.13 °C) combines with low vegetation (NDVI 0.373).
UC_17156_2512,11.212819943555122,77.05973086005358,44.83178177000002,50.91756638000004,0.3769607841968536,0.0378266796469688,74.39732071574629,High,Shaded Public / Pedestrian Areas,30.66,Low,Heat exposure is elevated (median LST 44.83 °C; baseline score 74.4).,Cool / Reflective Roofs,27.45,Low,High heat exposure combines with high built-up intensity (NDBI 0.038).,Tree / Vegetation Cover,21.91,Low,High heat exposure (median LST 44.83 °C) combines with low vegetation (NDVI 0.377).
UC_17157_2512,11.2128199435324,77.06422243632115,42.23921360000003,48.162642259999984,0.4528869390487671,-0.0244374647736549,65.25504663947159,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.453; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.024; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.24 °C and baseline score is 65.3; targeted shade is a lower-priority option.
UC_17158_2512,11.21281994356626,77.06871401287849,43.801248740000005,49.98957395000002,0.3930765092372894,0.0363448336720466,72.12531410444247,High,Cool / Reflective Roofs,21.05,Low,High heat exposure combines with high built-up intensity (NDBI 0.036).,Shaded Public / Pedestrian Areas,20.47,Low,Heat exposure is elevated (median LST 43.80 °C; baseline score 72.1).,Tree / Vegetation Cover,14.3,Low,High heat exposure (median LST 43.80 °C) combines with low vegetation (NDVI 0.393).
UC_17159_2512,11.212819943614896,77.07320558920644,42.38789747000001,47.50980043999999,0.4071558117866516,-0.0147042982280254,66.97555260651222,Medium,Green Corridors / Connected Vegetation,0.89,Low,NDVI 0.407 and baseline score 67.0 support a lower-priority corridor opportunity.,Tree / Vegetation Cover,0.71,Low,"Vegetation is relatively low (NDVI 0.407), so additional tree or vegetation cover is prioritized.",Cool / Reflective Roofs,0.0,Low,NDBI is -0.015; reflective roofs are a lower-priority option here.
UC_17160_2512,11.212819943596946,77.0776971657426,41.81196110000002,47.88578264,0.4121983051300049,0.0072339042089879,66.82104090595186,Medium,Cool / Reflective Roofs,3.1,Low,Built-up intensity is relatively high (NDBI 0.007).,Green Corridors / Connected Vegetation,0.3,Low,NDVI 0.412 and baseline score 66.8 support a lower-priority corridor opportunity.,Tree / Vegetation Cover,0.24,Low,"Vegetation is relatively low (NDVI 0.412), so additional tree or vegetation cover is prioritized."
UC_17161_2512,11.212819943558763,77.08218874202923,43.87302715999999,49.92634057999999,0.2873910963535309,0.0869249105453491,76.88144189600021,High,Cool / Reflective Roofs,43.69,Medium,High heat exposure combines with high built-up intensity (NDBI 0.087).,Shaded Public / Pedestrian Areas,41.81,Medium,Heat exposure is elevated (median LST 43.87 °C; baseline score 76.9).,Tree / Vegetation Cover,36.9,Medium,High heat exposure (median LST 43.87 °C) combines with low vegetation (NDVI 0.287).
UC_17162_2512,11.21281994357944,77.08668031849102,43.47653684000005,48.894098540000016,0.3653796315193176,0.0546755567193031,72.98489097276416,High,Cool / Reflective Roofs,26.93,Low,High heat exposure combines with high built-up intensity (NDBI 0.055).,Shaded Public / Pedestrian Areas,24.33,Low,Heat exposure is elevated (median LST 43.48 °C; baseline score 73.0).,Tree / Vegetation Cover,19.18,Low,High heat exposure (median LST 43.48 °C) combines with low vegetation (NDVI 0.365).
UC_17163_2512,11.212819943582144,77.09117189496114,44.63695462999999,50.81502578000004,0.3797085881233215,0.0432614013552665,74.23229299227279,High,Shaded Public / Pedestrian Areas,29.92,Low,Heat exposure is elevated (median LST 44.64 °C; baseline score 74.2).,Cool / Reflective Roofs,28.06,Low,High heat exposure combines with high built-up intensity (NDBI 0.043).,Tree / Vegetation Cover,21.21,Low,High heat exposure (median LST 44.64 °C) combines with low vegetation (NDVI 0.380).
UC_17164_2512,11.212819943564616,77.0956634712974,44.46434462000002,50.5450022,0.4365518093109131,0.0070863836444914,71.02918303888015,High,Shaded Public / Pedestrian Areas,15.55,Low,Heat exposure is elevated (median LST 44.46 °C; baseline score 71.0).,Cool / Reflective Roofs,12.4,Low,High heat exposure combines with high built-up intensity (NDBI 0.007).,Tree / Vegetation Cover,9.33,Low,NDVI is 0.437; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.
UC_17165_2512,11.212819943568665,77.10015504774934,43.50046298000001,49.728095420000045,0.4324366748332977,-0.0043842270970344,68.87486056302079,High,Shaded Public / Pedestrian Areas,5.89,Low,Heat exposure is elevated (median LST 43.50 °C; baseline score 68.9).,Cool / Reflective Roofs,4.37,Low,High heat exposure combines with high built-up intensity (NDBI -0.004).,Tree / Vegetation Cover,3.53,Low,NDVI is 0.432; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.
UC_17166_2512,11.212819943596552,77.10464662423641,44.75145830000002,50.941492520000025,0.388963907957077,0.0202471483498811,73.19373064745503,High,Shaded Public / Pedestrian Areas,25.26,Low,Heat exposure is elevated (median LST 44.75 °C; baseline score 73.2).,Cool / Reflective Roofs,20.79,Low,High heat exposure combines with high built-up intensity (NDBI 0.020).,Tree / Vegetation Cover,17.55,Low,High heat exposure (median LST 44.75 °C) combines with low vegetation (NDVI 0.389).
UC_17167_2512,11.21281994360874,77.1091382006376,44.15843183000001,50.25788852000005,0.3979798555374145,0.0057940115220844,71.27832323460687,High,Shaded Public / Pedestrian Areas,16.67,Low,Heat exposure is elevated (median LST 44.16 °C; baseline score 71.3).,Cool / Reflective Roofs,12.82,Low,High heat exposure combines with high built-up intensity (NDBI 0.006).,Tree / Vegetation Cover,11.56,Low,High heat exposure (median LST 44.16 °C) combines with low vegetation (NDVI 0.398).
UC_17168_2512,11.212819943570205,77.11362977700232,43.09200959000003,48.189986420000025,0.4304937720298767,-0.0329288728535175,66.89767686769187,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.430; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.033; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Heat exposure is elevated (median LST 43.09 °C; baseline score 66.9).
UC_17169_2512,11.21281994355777,77.11812135345278,42.79635086000002,50.14509386000003,0.3946762681007385,-0.0063655734993517,68.361012466696,High,Green Corridors / Connected Vegetation,4.12,Low,Connect vegetation where heat exposure (LST 42.80 °C) and vegetation level (NDVI 0.395) indicate cooling need.,Tree / Vegetation Cover,4.01,Low,High heat exposure (median LST 42.80 °C) combines with low vegetation (NDVI 0.395).,Shaded Public / Pedestrian Areas,3.58,Low,Heat exposure is elevated (median LST 42.80 °C; baseline score 68.4).
UC_17170_2512,11.212819943571445,77.12261292983445,42.02387834000001,49.84089008000001,0.4207609593868255,0.0074272034689784,67.01968648167367,Medium,Cool / Reflective Roofs,3.13,Low,Built-up intensity is relatively high (NDBI 0.007).,Tree / Vegetation Cover,0.0,Low,NDVI is 0.421; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.02 °C and baseline score is 67.0; targeted shade is a lower-priority option.
UC_17171_2512,11.212819943534388,77.12710450632241,43.98411281000003,49.84772612,0.4030670523643493,-0.0031380394939333,70.4498800650546,High,Shaded Public / Pedestrian Areas,12.95,Low,Heat exposure is elevated (median LST 43.98 °C; baseline score 70.4).,Tree / Vegetation Cover,8.86,Low,High heat exposure (median LST 43.98 °C) combines with low vegetation (NDVI 0.403).,Cool / Reflective Roofs,8.85,Low,High heat exposure combines with high built-up intensity (NDBI -0.003).
UC_17172_2512,11.21281994352796,77.1315960827185,44.76342137000003,52.732534999999984,0.3111948370933532,0.0681645944714546,77.10302294107977,High,Shaded Public / Pedestrian Areas,42.8,Medium,Heat exposure is elevated (median LST 44.76 °C; baseline score 77.1).,Cool / Reflective Roofs,40.64,Medium,High heat exposure combines with high built-up intensity (NDBI 0.068).,Tree / Vegetation Cover,35.29,Medium,High heat exposure (median LST 44.76 °C) combines with low vegetation (NDVI 0.311).
UC_17173_2512,11.212819943554424,77.1360876591447,44.99755574000005,52.7496251,0.3391069769859314,0.0746756419539451,77.19721784694632,High,Shaded Public / Pedestrian Areas,43.23,Medium,Heat exposure is elevated (median LST 45.00 °C; baseline score 77.2).,Cool / Reflective Roofs,42.16,Medium,High heat exposure combines with high built-up intensity (NDBI 0.075).,Tree / Vegetation Cover,32.95,Low,High heat exposure (median LST 45.00 °C) combines with low vegetation (NDVI 0.339).
UC_17174_2512,11.212819943574226,77.14057923552629,42.328082119999976,48.14555216000002,0.4386141002178192,-0.0042913127690553,66.64013403631951,Medium,Cool / Reflective Roofs,0.85,Low,Built-up intensity is relatively high (NDBI -0.004).,Tree / Vegetation Cover,0.0,Low,NDVI is 0.439; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.33 °C and baseline score is 66.6; targeted shade is a lower-priority option.
UC_17175_2512,11.212819943587371,77.1450708120012,43.736306360000015,49.23590053999999,0.4294769167900085,-0.0015343348495662,69.49195219975061,High,Shaded Public / Pedestrian Areas,8.66,Low,Heat exposure is elevated (median LST 43.74 °C; baseline score 69.5).,Cool / Reflective Roofs,6.58,Low,High heat exposure combines with high built-up intensity (NDBI -0.002).,Tree / Vegetation Cover,5.19,Low,NDVI is 0.429; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.
UC_17176_2512,11.212819943593852,77.14956238835984,45.09667832000002,53.03332076000004,0.3254870772361755,0.0521029084920883,76.6585950548749,High,Shaded Public / Pedestrian Areas,40.81,Medium,Heat exposure is elevated (median LST 45.10 °C; baseline score 76.7).,Cool / Reflective Roofs,36.32,Medium,High heat exposure combines with high built-up intensity (NDBI 0.052).,Tree / Vegetation Cover,32.77,Low,High heat exposure (median LST 45.10 °C) combines with low vegetation (NDVI 0.325).
UC_17177_2512,11.212819943598184,77.15405396489946,44.52757799,50.76204647,0.3617278039455414,0.0462209470570087,74.5687326811046,High,Shaded Public / Pedestrian Areas,31.43,Low,Heat exposure is elevated (median LST 44.53 °C; baseline score 74.6).,Cool / Reflective Roofs,29.55,Low,High heat exposure combines with high built-up intensity (NDBI 0.046).,Tree / Vegetation Cover,23.78,Low,High heat exposure (median LST 44.53 °C) combines with low vegetation (NDVI 0.362).
UC_17178_2512,11.212819943560806,77.15854554113255,45.650397560000016,51.47128562,0.3572894334793091,0.0407702326774597,76.43425665372234,High,Shaded Public / Pedestrian Areas,39.8,Medium,Heat exposure is elevated (median LST 45.65 °C; baseline score 76.4).,Cool / Reflective Roofs,33.51,Medium,High heat exposure combines with high built-up intensity (NDBI 0.041).,Tree / Vegetation Cover,29.21,Low,High heat exposure (median LST 45.65 °C) combines with low vegetation (NDVI 0.357).
UC_17179_2512,11.21281994356084,77.16303711772741,46.18360867999999,50.65779686000002,0.3723371624946594,0.0521293394267559,77.56885164942237,High,Shaded Public / Pedestrian Areas,44.89,Medium,Heat exposure is elevated (median LST 46.18 °C; baseline score 77.6).,Cool / Reflective Roofs,38.77,Medium,High heat exposure combines with high built-up intensity (NDBI 0.052).,Tree / Vegetation Cover,30.87,Low,High heat exposure (median LST 46.18 °C) combines with low vegetation (NDVI 0.372).
UC_17180_2512,11.212819943560977,77.16752869407223,42.77926076000006,49.51617818,0.3990682959556579,0.016329426318407,69.25698294913086,High,Cool / Reflective Roofs,9.43,Low,High heat exposure combines with high built-up intensity (NDBI 0.016).,Shaded Public / Pedestrian Areas,7.6,Low,Heat exposure is elevated (median LST 42.78 °C; baseline score 69.3).,Tree / Vegetation Cover,6.02,Low,High heat exposure (median LST 42.78 °C) combines with low vegetation (NDVI 0.399).
UC_17181_2512,11.212819943561216,77.172020270457,42.86129324000001,49.731513440000015,0.4057991802692413,0.002537187654525,68.63234763468776,High,Cool / Reflective Roofs,5.06,Low,High heat exposure combines with high built-up intensity (NDBI 0.003).,Shaded Public / Pedestrian Areas,4.8,Low,Heat exposure is elevated (median LST 42.86 °C; baseline score 68.6).,Tree / Vegetation Cover,3.71,Low,High heat exposure (median LST 42.86 °C) combines with low vegetation (NDVI 0.406).
UC_17182_2512,11.212819943603368,77.17651184695909,44.21482916000002,50.42878952000001,0.3973859846591949,0.0155482189729809,71.83274944842395,High,Shaded Public / Pedestrian Areas,19.16,Low,Heat exposure is elevated (median LST 44.21 °C; baseline score 71.8).,Cool / Reflective Roofs,16.21,Low,High heat exposure combines with high built-up intensity (NDBI 0.016).,Tree / Vegetation Cover,13.11,Low,High heat exposure (median LST 44.21 °C) combines with low vegetation (NDVI 0.397).
UC_17183_2512,11.212819943610578,77.18100342333693,43.348361090000026,50.01862712000002,0.4017327725887298,0.0175718273967504,70.27420326316599,High,Cool / Reflective Roofs,12.41,Low,High heat exposure combines with high built-up intensity (NDBI 0.018).,Shaded Public / Pedestrian Areas,12.16,Low,Heat exposure is elevated (median LST 43.35 °C; baseline score 70.3).,Tree / Vegetation Cover,8.51,Low,High heat exposure (median LST 43.35 °C) combines with low vegetation (NDVI 0.402).
UC_17184_2512,11.21281994358283,77.18549499978988,43.00143206000001,50.17585603999999,0.3364121913909912,0.0351327061653137,71.89406665977428,High,Cool / Reflective Roofs,20.19,Low,High heat exposure combines with high built-up intensity (NDBI 0.035).,Shaded Public / Pedestrian Areas,19.43,Low,Heat exposure is elevated (median LST 43.00 °C; baseline score 71.9).,Tree / Vegetation Cover,18.93,Low,High heat exposure (median LST 43.00 °C) combines with low vegetation (NDVI 0.336).
UC_17185_2512,11.212819943599252,77.18998657612799,44.37889412000004,50.04255325999998,0.3668189346790313,0.007730848621577,72.45241249446697,High,Shaded Public / Pedestrian Areas,21.94,Low,Heat exposure is elevated (median LST 44.38 °C; baseline score 72.5).,Tree / Vegetation Cover,17.61,Low,High heat exposure (median LST 44.38 °C) combines with low vegetation (NDVI 0.367).,Green Corridors / Connected Vegetation,16.53,Low,Connect vegetation where heat exposure (LST 44.38 °C) and vegetation level (NDVI 0.367) indicate cooling need.
UC_17186_2512,11.21281994358297,77.19447815256196,43.17746009000001,49.20855638000003,0.3875176310539245,-0.0035548876039683,69.32993908337974,High,Shaded Public / Pedestrian Areas,7.93,Low,Heat exposure is elevated (median LST 43.18 °C; baseline score 69.3).,Tree / Vegetation Cover,7.29,Low,High heat exposure (median LST 43.18 °C) combines with low vegetation (NDVI 0.388).,Green Corridors / Connected Vegetation,7.13,Low,Connect vegetation where heat exposure (LST 43.18 °C) and vegetation level (NDVI 0.388) indicate cooling need.
UC_17187_2512,11.21281994353398,77.19896972903949,43.59616754000001,49.010311220000006,0.4449054300785064,-0.0310707297176122,67.56558731161849,High,Tree / Vegetation Cover,0.01,Low,NDVI is 0.445; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.01,Low,NDBI is -0.031; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.01,Low,Heat exposure is elevated (median LST 43.60 °C; baseline score 67.6).
UC_17188_2512,11.212819943573225,77.20346130543471,42.56734352000001,48.449755940000045,0.4220959842205047,-0.0055548101663589,67.37859952898067,Medium,Cool / Reflective Roofs,0.61,Low,Built-up intensity is relatively high (NDBI -0.006).,Tree / Vegetation Cover,0.0,Low,NDVI is 0.422; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.57 °C and baseline score is 67.4; targeted shade is a lower-priority option.
UC_17189_2512,11.212819943621575,77.20795288193654,41.11981205000004,47.2978832,0.4812436997890472,-0.0567799918353557,61.159565607856926,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.481; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.057; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.12 °C and baseline score is 61.2; targeted shade is a lower-priority option.
UC_17190_2512,11.212819943604396,77.2124444582316,41.29754909000002,46.25026007000002,0.4723370969295501,-0.0482317134737968,62.061570731286096,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.472; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.048; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.30 °C and baseline score is 62.1; targeted shade is a lower-priority option.
UC_17191_2512,11.212819943561248,77.21693603476369,42.64595798000005,47.48929232,0.4195007085800171,-0.0115617690607905,67.30607553933882,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.420; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.012; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.65 °C and baseline score is 67.3; targeted shade is a lower-priority option.
UC_17192_2512,11.212819943566776,77.22142761102948,43.67649101000004,50.71932121999998,0.3675051927566528,0.0323006100952625,72.28657824888896,High,Shaded Public / Pedestrian Areas,21.19,Low,Heat exposure is elevated (median LST 43.68 °C; baseline score 72.3).,Cool / Reflective Roofs,20.69,Low,High heat exposure combines with high built-up intensity (NDBI 0.032).,Tree / Vegetation Cover,17.1,Low,High heat exposure (median LST 43.68 °C) combines with low vegetation (NDVI 0.368).
UC_17193_2512,11.21281994358814,77.22591918757237,41.99995220000005,49.45807184,0.4101619124412536,-0.0075666210614144,66.53541368240109,Medium,Green Corridors / Connected Vegetation,0.54,Low,NDVI 0.410 and baseline score 66.5 support a lower-priority corridor opportunity.,Tree / Vegetation Cover,0.43,Low,"Vegetation is relatively low (NDVI 0.410), so additional tree or vegetation cover is prioritized.",Cool / Reflective Roofs,0.22,Low,Built-up intensity is relatively high (NDBI -0.008).
UC_17194_2512,11.212819943546217,77.2304107640104,43.60471259000002,49.468325900000025,0.3743005096912384,0.0296782180666923,71.88877824472654,High,Shaded Public / Pedestrian Areas,19.41,Low,Heat exposure is elevated (median LST 43.60 °C; baseline score 71.9).,Cool / Reflective Roofs,19.11,Low,High heat exposure combines with high built-up intensity (NDBI 0.030).,Tree / Vegetation Cover,15.4,Low,High heat exposure (median LST 43.60 °C) combines with low vegetation (NDVI 0.374).
UC_17195_2512,11.212819943559705,77.23490234038891,44.65404473000001,49.97077483999999,0.3570436239242553,0.0361906625330448,74.44680561312434,High,Shaded Public / Pedestrian Areas,30.89,Low,Heat exposure is elevated (median LST 44.65 °C; baseline score 74.4).,Cool / Reflective Roofs,27.27,Low,High heat exposure combines with high built-up intensity (NDBI 0.036).,Tree / Vegetation Cover,23.89,Low,High heat exposure (median LST 44.65 °C) combines with low vegetation (NDVI 0.357).
UC_17196_2512,11.212819943593516,77.2393939167574,45.13940357000001,51.85581287000002,0.3285533487796783,0.0511011742055416,76.62195225449885,High,Shaded Public / Pedestrian Areas,40.65,Medium,Heat exposure is elevated (median LST 45.14 °C; baseline score 76.6).,Cool / Reflective Roofs,36.02,Medium,High heat exposure combines with high built-up intensity (NDBI 0.051).,Tree / Vegetation Cover,32.38,Low,High heat exposure (median LST 45.14 °C) combines with low vegetation (NDVI 0.329).
UC_17197_2512,11.212819943566275,77.24388549321739,45.93751124000002,53.12048027,0.3201315104961395,0.0665710568428039,78.93772484812918,High,Shaded Public / Pedestrian Areas,51.04,Medium,Heat exposure is elevated (median LST 45.94 °C; baseline score 78.9).,Cool / Reflective Roofs,45.27,Medium,High heat exposure combines with high built-up intensity (NDBI 0.067).,Tree / Vegetation Cover,39.4,Medium,High heat exposure (median LST 45.94 °C) combines with low vegetation (NDVI 0.320).
UC_17198_2512,11.212819943559357,77.24837706973784,44.78051147000002,51.98057060000002,0.3506825566291809,0.0291175376623868,74.49552399063086,High,Shaded Public / Pedestrian Areas,31.1,Low,Heat exposure is elevated (median LST 44.78 °C; baseline score 74.5).,Cool / Reflective Roofs,26.02,Low,High heat exposure combines with high built-up intensity (NDBI 0.029).,Tree / Vegetation Cover,24.61,Low,High heat exposure (median LST 44.78 °C) combines with low vegetation (NDVI 0.351).
UC_17199_2512,11.212819943572766,77.25286864605104,44.84032682,52.04551298000001,0.3670620024204254,0.0416140668094158,74.80318868891001,High,Shaded Public / Pedestrian Areas,32.48,Low,Heat exposure is elevated (median LST 44.84 °C; baseline score 74.8).,Cool / Reflective Roofs,29.28,Low,High heat exposure combines with high built-up intensity (NDBI 0.042).,Tree / Vegetation Cover,23.92,Low,High heat exposure (median LST 44.84 °C) combines with low vegetation (NDVI 0.367).
UC_17200_2512,11.21281994360874,77.25736022243349,43.35861515000005,49.91950454000005,0.4122735559940338,-0.0105027258396148,68.79188224444756,High,Shaded Public / Pedestrian Areas,5.51,Low,Heat exposure is elevated (median LST 43.36 °C; baseline score 68.8).,Tree / Vegetation Cover,3.54,Low,High heat exposure (median LST 43.36 °C) combines with low vegetation (NDVI 0.412).,Cool / Reflective Roofs,3.31,Low,NDBI is -0.011; reflective roofs are a lower-priority option here.
UC_17201_2512,11.212819943632182,77.26185179895315,42.0512225,49.33160510000005,0.4719898104667663,-0.0609705857932567,62.84564619916252,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.472; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.061; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.05 °C and baseline score is 62.8; targeted shade is a lower-priority option.
UC_17202_2512,11.212819943601282,77.26634337525851,43.41159446,52.41978617000004,0.3767654597759247,0.0028626210987567,70.27785901053714,High,Shaded Public / Pedestrian Areas,12.18,Low,Heat exposure is elevated (median LST 43.41 °C; baseline score 70.3).,Tree / Vegetation Cover,10.84,Low,High heat exposure (median LST 43.41 °C) combines with low vegetation (NDVI 0.377).,Green Corridors / Connected Vegetation,10.5,Low,Connect vegetation where heat exposure (LST 43.41 °C) and vegetation level (NDVI 0.377) indicate cooling need.
UC_17203_2512,11.212819943553372,77.27083495180965,42.56050748000001,50.36726515999999,0.4124146103858948,-0.0350597351789474,66.24981835243638,Medium,Green Corridors / Connected Vegetation,0.28,Low,NDVI 0.412 and baseline score 66.2 support a lower-priority corridor opportunity.,Tree / Vegetation Cover,0.22,Low,"Vegetation is relatively low (NDVI 0.412), so additional tree or vegetation cover is prioritized.",Cool / Reflective Roofs,0.0,Low,NDBI is -0.035; reflective roofs are a lower-priority option here.
UC_17204_2512,11.212819943572072,77.2753265281741,43.36716020000006,50.582600420000006,0.4075754880905151,-0.0059383157640695,69.11741005557242,High,Shaded Public / Pedestrian Areas,6.97,Low,Heat exposure is elevated (median LST 43.37 °C; baseline score 69.1).,Tree / Vegetation Cover,4.85,Low,High heat exposure (median LST 43.37 °C) combines with low vegetation (NDVI 0.408).,Cool / Reflective Roofs,4.72,Low,High heat exposure combines with high built-up intensity (NDBI -0.006).
UC_17205_2512,11.21281994358048,77.27981810456652,42.92452660999999,50.76717350000001,0.4004748165607452,-0.0022787631023675,68.64654769727194,High,Shaded Public / Pedestrian Areas,4.86,Low,Heat exposure is elevated (median LST 42.92 °C; baseline score 68.6).,Tree / Vegetation Cover,4.25,Low,High heat exposure (median LST 42.92 °C) combines with low vegetation (NDVI 0.400).,Cool / Reflective Roofs,4.16,Low,High heat exposure combines with high built-up intensity (NDBI -0.002).
UC_17206_2512,11.21281994357858,77.2843096810457,43.18942316000005,50.03913524000001,0.4100549519062042,-0.0094356518238782,68.58593438624101,High,Shaded Public / Pedestrian Areas,4.59,Low,Heat exposure is elevated (median LST 43.19 °C; baseline score 68.6).,Tree / Vegetation Cover,3.19,Low,High heat exposure (median LST 43.19 °C) combines with low vegetation (NDVI 0.410).,Green Corridors / Connected Vegetation,2.85,Low,Connect vegetation where heat exposure (LST 43.19 °C) and vegetation level (NDVI 0.410) indicate cooling need.
UC_17207_2512,11.212819943608192,77.28880125738141,44.84374484,52.51378172,0.3453293740749359,0.0260250698775053,74.58813229205117,High,Shaded Public / Pedestrian Areas,31.52,Low,Heat exposure is elevated (median LST 44.84 °C; baseline score 74.6).,Cool / Reflective Roofs,25.67,Low,High heat exposure combines with high built-up intensity (NDBI 0.026).,Tree / Vegetation Cover,25.35,Low,High heat exposure (median LST 44.84 °C) combines with low vegetation (NDVI 0.345).
